	 3837065.700435765	 137079.1046471069	 -53711.0395249671	 1.56807371843019 	 -17.27188802229578	 -9.023886535135224	 7131.450019238696	 -3180.757294704315	 180.4710072293054	 5306.48537182207 	 -219.9431613783574	 -10525.0502032299	 6477.618765402393	 -4305.12695301853	 -1373.518851388834	 7545.479752719509	 -12248.58620990788	 17313.55959648639	 8656.386938646592	 167.5589679774494	 -4048.763901248375	 7689.615701422144	 -889.8924233218604	 -6389.656635982696	 4121.43238852825 	 -5845.371185611264	 7743.212382190846	 3580.053850853649	 -8313.609978960803	 15033.72423945717	 6969.203140201791	 -11737.52407115593	 14150.5924576418 	 5169.682667829057	 -12332.12080608859	 19576.13673849757	 1997.488771712809	 -21789.02826794315	 33962.72301242918	 5527.24794661823 	 -2788.070254800081	 -5453.760011518832	 6404.255627384139	 -14431.28417017307	 19059.59324737433	 7730.807876527325	 -3096.93511058   	 -2632.060151994463	 3501.578996803819	 -12235.69144046214	 25354.79575557914	 4588.184075131978	 -5471.646432153195	 -2743.554706534171	 2604.959205646067	 -8384.543858249137	 16478.67426091773	 700.5768078444116	 -10922.13478478921	 15483.58052842333	 2400.144534461547	 2203.496207853217	 -13407.55721285245	 6132.421164791564	 -8579.496627268527	 8036.000724174819	 7042.117749643732	 -6547.17739487199	 9904.702440120172	 5674.042105517847	 -365.4987954779921	 -5740.783508810995	 8131.340097958312	 2225.393914798228	 -20908.61747547751	 7472.502314445188	 -4454.139259763104	 -830.3151543548379	 3656.681800961848	 -11005.65967932994	 13041.82901146187
	 4451595.805418905	 45662.36398591232	 -3765.688752660145	 2.181963044975345	 -13.29823474082929	 -12.3799288546268	 7914.833459610403	 -5038.050480022743	 7753.135759841636	 4243.857948335683	 -1107.189512447265	 -10925.04518544785	 5464.906313006868	 -2887.806905035736	 -2206.496221521438	 4997.821042757092	 -8312.801602187699	 6686.588047684559	 2983.904640228649	 -2599.149310331582	 -3686.083221033077	 5041.920167054579	 -6793.79830449118	 10820.86412668928	 4693.666610396105	 -8641.190992373842	 17002.59419195955	 4774.626161911578	 -3025.313137648923	 3435.906227413855	 6272.807361960103	 -15115.90475306481	 26345.62596651173	 3111.131682370742	 -12907.84421816404	 17644.72069312451	 4289.259827310932	 -16610.80708027626	 32275.20038628111	 4926.496157761885	 -7261.574768857532	 5650.147577824164	 5881.222773081116	 -19509.6935579768	 35818.81682322959	 7377.616123093891	 -2868.122948561101	 -2242.309066988571	 3169.154899193035	 -11313.85008331587	 20207.00650308961	 4017.236155186505	 -7347.672483623392	 9365.134336958461	 6741.209552258115	 -6215.150733863089	 3253.356131172011	 2155.586107843046	 -9516.020670671302	 13532.98178288511	 9150.6873617245  	 1239.400932413889	 -10359.05680432871	 6271.178254776557	 -8739.483491594301	 15417.40310946931	 2321.170608782541	 -6859.400517216209	 12356.74760323876	 5091.466988287919	 -491.2139739685367	 -707.6516130126656	 8952.820338405709	 2698.023184858673	 -20695.25629940518	 7319.37631681876 	 -4834.381364521229	 -1163.0843786534 	 5222.218704341363	 -8420.216939573338	 4676.620324099657
	 4413502.667768863	 983532.2154645358	 1511.726527994485	 -0.8769444298823931	 -16.88891637071405	 -7.364582254741586	 6064.437334287973	 -2875.346433088597	 5924.899604920975	 5031.363623648688	 -275.905263280178	 -13422.23423952872	 5059.311383516287	 -3204.840655931136	 264.9558229612531	 2664.78166924364 	 -9644.498541450477	 18485.97164220761	 5351.202605976811	 2888.14525773028 	 -10743.59810003084	 5394.173277811916	 -3957.833838136905	 5482.098760937868	 6583.932855802244	 -5796.554193384741	 11903.91794943369	 3344.744547709953	 -8675.799092816469	 9067.682790549912	 6177.3929836296  	 -11101.35484688951	 14423.71313016971	 4877.587310645671	 -12074.1333081556	 14538.00417262849	 1500.666148907534	 -12413.9090091252	 21033.25018668256	 5829.032179157281	 -1454.20472035121	 1994.466872798299	 3210.239651773553	 -10995.87203576883	 20457.20205840991	 9005.888323126221	 -1409.437461255884	 -4717.411672067541	 2005.194692921064	 -9301.944863427676	 16371.43661246677	 5787.522801542458	 -3279.450051015572	 -5046.351256913139	 4826.911987579032	 -6071.547454948965	 4222.695220214749	 3459.530684488425	 -9666.726109733932	 10842.31013214216	 8009.187530810639	 -1326.571575536308	 -2885.273046086276	 7746.016935160276	 -9895.025365539375	 14459.77659116635	 5493.704338846682	 -3555.222773024343	 -193.7782694174521	 4590.864526944752	 -1428.883530688266	 -6498.704403848219	 7122.014892649865	 6432.667393245226	 -16828.36951869224	 6916.364550998243	 539.5149609639243	 -5674.955973583257	 2655.372835217663	 -7032.178615563413	 13078.32886549505
	 4475447.487383152	 243795.4125484338	 -6857.562786874416	 -0.3115510251811761	 -17.60158432196261	 -11.52125147113253	 8508.074681567561	 8456.352487141685	 -23810.34057240979	 3894.294407547744	 862.2887597033919	 -4177.950351671923	 4344.997272245969	 -4002.247301707073	 -1429.099385515624	 4607.918236055437	 -10691.1405845872	 22746.49277603659	 6384.756010796953	 1634.420466215153	 -11518.25883085679	 7784.389000081404	 -6871.05298606587	 11215.65804002334	 3161.572131611611	 -7343.693559819259	 11897.54286905438	 4158.663121277626	 -13411.21790752715	 18693.21982788803	 1651.248419907917	 -7394.681320366141	 9835.041378074438	 1094.663343796311	 -19482.89658293324	 47377.71422262579	 -78.36487411089615	 -12686.02187884683	 26358.11329561392	 5811.088286647229	 -5632.531136188319	 6176.694575107723	 6249.916398683205	 -14759.23453906338	 28344.79153549264	 8694.579681875479	 -3519.641943449591	 -934.5343643515147	 3233.117301790009	 -10027.39038622741	 19332.07936693206	 4129.869299086044	 -7619.777882731979	 19115.79044783148	 6045.481095820747	 -9753.300206071281	 11667.98329607318	 2308.71941273158 	 -8517.958497527263	 12903.82420092946	 8378.235886699942	 962.8351694390271	 -10580.82470453284	 6471.246693028952	 -8255.38591191667	 18759.98801282965	 5216.010407152033	 -5697.169247822975	 4723.052426657874	 6849.925649510969	 -2006.454126115275	 4490.448453128675	 7737.485701139392	 6166.11187110965 	 -12601.76973870577	 4509.627590382544	 -4037.424909832908	 761.1061387734217	 3961.077031548079	 -9347.964505578322	 16339.78757712807
	 4315525.799149009	 -319839.5068722614	 7446.72925324521 	 -4.337993976386437	 -17.93105356229681	 -2.39798115508007	 5371.207651000566	 -102.4375787652096	 -11140.21619383671	 7339.954942471445	 -30.71333726605849	 -3968.762996202263	 6874.251204902197	 -3296.056447800647	 -69.360355919732 	 6100.763140719009	 -10548.95791194966	 15521.88557272708	 3756.363875980119	 -241.8662085007135	 -4779.901043529149	 6839.446628067226	 -3367.646343204743	 -3619.926832935214	 3058.621004913918	 -9220.805710068942	 11836.94251023916	 7694.323823804222	 -6503.487573655045	 11399.24173953087	 5427.494943987061	 -11145.73373559234	 21275.94021636993	 3743.807185477953	 -14852.8599223465	 22554.89752450304	 387.1726417665679	 -17179.11470714689	 32992.19511500128	 4169.207891986181	 -5457.601328583744	 7828.933008244317	 3759.218680951515	 -11307.2625960263	 14107.76844540936	 9039.337507590646	 -2954.047596488783	 -1627.144591547447	 5644.918147344582	 -8134.012039207231	 16458.35295081337	 5240.659981294778	 -4095.346896111006	 2507.245801605771	 2719.618541332349	 -7117.422427663967	 12370.58892471155	 216.9193047027894	 -10699.73923708693	 17576.86970634433	 4910.535543630313	 411.1291118681738	 -1378.117580128977	 6782.974825717708	 -7273.942978570377	 12416.60201070437	 7881.476154121159	 -239.5238816375248	 -14267.2349761357	 4080.070348869982	 -2877.443418881402	 -4169.019598547969	 6040.103245498096	 1986.004121142903	 -20916.87614217702	 6431.270913888869	 2672.607501291676	 -12916.77834886548	 3819.296121005504	 -7389.303280111812	 3418.140248114217
	 4985428.270989932	 7499.220345769543	 51497.16335079109	 1.332214119486905	 -13.95099285323003	 -15.17769330956248	 6930.662414764466	 -5882.556034139405	 2547.563737586795	 4902.015468454519	 1200.77619360306 	 -14324.59597897002	 5516.857639226098	 -5121.656062831385	 -2322.662148030724	 8330.306943538595	 -11634.47879096564	 14517.95809926473	 7355.496172826694	 540.5575870767661	 -12086.39011483973	 5705.010223510934	 -1407.468810309312	 -7123.573858220313	 3608.230266796616	 -5683.411977346406	 8777.097373058521	 1602.911682556615	 -9093.008633814921	 17450.27528563505	 3456.627767437451	 -10212.69334590259	 11130.25957650279	 687.2042827434825	 -18084.00649330499	 37373.34763160769	 3564.030597039877	 -16377.34489377545	 31690.44824041431	 8633.655099957054	 -1660.770438613514	 -8569.266151195961	 4701.238597810887	 -11396.18453762818	 23388.3907115587 	 9195.054187017739	 -2533.532434292474	 -2301.670019893487	 3824.026484304498	 -11065.10786155636	 22513.74181534085	 2105.36436769281 	 -6863.572089657719	 4809.622038959118	 4573.711258196274	 -7006.201710967649	 10588.0194095714 	 773.0570931331738	 -11339.56007518684	 14955.77394157129	 5479.53470328453 	 2405.16212422209 	 -10066.5650612685	 6785.706395900185	 -10813.1839323793	 19155.02040953009	 3999.581194729402	 -10742.71763165258	 21064.89945412226	 4766.422875127771	 -2337.673869687388	 -4121.711737443887	 6261.57962000787 	 1454.67739033471 	 -17201.00639388327	 5574.13225154332 	 -3077.684741134448	 -625.2244861838712	 3906.526270897221	 -1524.128752183033	 -2798.229990313234
	 4204563.400042515	 228058.3464517547	 17858.39431692183	 -0.4303943550903273	 -15.69890683291245	 -7.132907797883078	 7964.411551720343	 828.94868471265  	 -10534.23160713446	 4982.712254093413	 613.0894775074497	 -14581.73623624413	 4988.39368168482 	 -3259.580091753859	 1107.543332004348	 5338.264189100983	 -8962.776295172183	 15034.12855108392	 5464.323966458765	 -4634.539600286237	 -5689.824589456955	 6262.112551490069	 -4000.582775908444	 -7123.540176238568	 4291.100140115555	 -7948.157658545001	 6585.158083796722	 5773.593818829799	 -8619.90662604172	 10617.18706001529	 7393.945582600018	 -6046.137832952245	 10516.84575932019	 424.4666315151474	 -13711.58593630075	 22508.28427628346	 361.2639370670767	 -15170.13934618892	 27546.37969510351	 5958.6043421873  	 -6207.546523598485	 -2426.55538056658	 3165.691422084062	 -13030.27143546046	 28644.45300789934	 9128.436878146898	 -2998.999201629801	 -3482.704277456704	 2247.222632351235	 -10946.19433807988	 22473.3357779503 	 5263.821835651225	 -6940.245044934602	 6395.614252268577	 3347.631617623105	 -12294.97248596165	 18001.00348700568	 795.8534339809919	 -11346.32409052394	 15822.50323058949	 7942.826304335971	 -926.4104270731694	 -10866.77983984914	 6241.109911813868	 -9197.464868349914	 18251.51101051694	 4877.363182482599	 -2758.451429104063	 4230.368206038946	 5274.051912709763	 -2387.300882999193	 2720.770632359331	 9478.463651668677	 3968.979517671345	 -17331.90408221029	 5876.583953944198	 -2499.866491179771	 -6920.714287112707	 4183.682792679538	 -6760.910051328992	 11728.79664865632
	 3734860.15265943 	 136881.2197468609	 -3689.270954960878	 0.9721334665201107	 -17.8176267091243	 -12.05004613534782	 4466.558111870074	 -1789.015905831161	 4898.16344283031 	 4108.774686874669	 394.3655917434439	 -626.7494443884716	 2710.067847498828	 -1910.167101353213	 1776.458182326835	 4479.760325638837	 -11004.93832802158	 18482.1795128442 	 6090.580417844048	 -1734.090855416548	 -2695.772635660913	 7507.002413479623	 -3863.961978711527	 5138.658940314525	 3495.718923517431	 -7089.138805401852	 11877.69967667402	 4712.263534115076	 -13666.60799049927	 19900.30158071135	 7101.760704148584	 -745.1778405429468	 -459.8927762024393	 2307.248889380872	 -17609.27389605509	 33580.37958946818	 239.7885483299445	 -12971.76360292977	 29591.45099879533	 10905.63380900605	 -3515.805885245192	 871.5297067061631	 3889.467400232902	 -12086.8068135036	 16364.94822653284	 9496.402783427537	 -3229.19510451751	 -65.62579833900855	 6266.430181335245	 -12033.36421225072	 29765.11619998675	 3223.447004259241	 -8246.984450663278	 8646.039071553598	 5991.078186672886	 -9607.187709182619	 14044.51837141764	 2659.415087163645	 -9240.391669740688	 14563.95267737581	 9344.43434859232 	 354.2240313907934	 -11229.80539507995	 6396.812940643186	 -9081.144953343413	 10708.11959109151	 6155.25478380711 	 -5829.992049134843	 7005.775421990703	 5792.058922688753	 -2204.15704118594	 3644.88669006768 	 7912.255219611824	 5861.412587822605	 -24476.87294868055	 4941.36059813356 	 -3857.231247324693	 -616.3378538331735	 4046.831371169948	 -8049.421713685027	 14629.82598243271
	 3724640.950855371	 11056.22724904085	 -30488.40429934978	 -0.6986590639372924	 -13.86412685142506	 -10.08393546797103	 519.1487002014437	 -5921.001708173487	 5710.123937603732	 4958.836574611009	 3112.454511267782	 -11914.94308676592	 8637.646542165941	 -2595.858861790518	 -4888.200726020335	 5630.872201948671	 -6138.300301343597	 5624.616215930987	 4848.371860957786	 -1842.737308361187	 -10101.67026144577	 5373.662415595973	 -5289.919516711231	 6759.31556199802 	 4083.881839699975	 -8310.175675485887	 9236.443058924915	 6273.497674386866	 -8463.600102051154	 12562.49709934203	 5011.879205027086	 -8869.098610907115	 14847.93925649525	 3188.968879140027	 -5802.852490821086	 5182.738388142252	 1414.605993292017	 -12355.93064673461	 22096.40297959345	 7411.426143992182	 -4566.300521412677	 -4636.113593172827	 7623.431355004363	 -13925.30214212079	 19291.25821905711	 8648.499098603694	 -4469.188857813964	 -979.8258859733935	 1720.18674009035 	 -14277.78490461488	 29859.28984998899	 4872.14372902584 	 -4221.269803408506	 8018.634953044465	 5335.157963160617	 -6216.746617437961	 13006.56885286653	 4102.859820249558	 -6712.557937567221	 9801.965190032583	 5970.841224318648	 -2585.629017579648	 -2667.603676861279	 6315.248799909008	 -9544.833956375083	 12479.89462783262	 6754.547826151022	 2190.339100775521	 -11653.1186397189	 4307.390060248435	 -2660.360721423957	 685.213672947016 	 8426.117533675049	 4589.214611364918	 -18485.27363320885	 3629.729694646528	 -3061.61050730682	 -5314.510475600919	 6970.669988592431	 192.6043549725773	 -15629.05067833064
	 3987908.178040498	 359929.8783890761	 -14906.50732483386	 -1.204845819142708	 -16.5224231295127	 -4.092184895531632	 4434.323655503447	 -1117.892234944961	 -6354.068236820027	 4263.276046993992	 3679.181936404065	 -13965.3518241279	 5655.611822066742	 -943.328661611642	 -13455.1587316441	 5200.41390111204 	 -8976.712346091062	 7545.432156663388	 6040.463998786928	 -3171.267114570548	 -3730.720582377106	 4688.795529267332	 -8097.755208510508	 19101.99969672558	 4304.800115663437	 -8466.097322125705	 6036.063086251893	 5569.555442126479	 -12279.4573043294	 16020.77537862499	 5246.021995879761	 -12035.32475362621	 21443.56456335734	 1536.996404672418	 -12093.23186986721	 17097.71302266938	 2382.080021261815	 -11159.92856221108	 20536.6506780489 	 8247.196621022555	 -2958.39975504629	 -2863.475882365092	 6010.936497010326	 -13717.74959734053	 23163.28534013506	 8620.54761185176 	 -984.5443107437884	 -2944.981540748366	 6389.54093178513 	 -10511.24818633144	 17353.76363557731	 5599.516461990842	 -6443.448062239544	 16357.51470575404	 6730.232325825479	 -9980.536879293617	 11992.02133742306	 2137.2906826723  	 -6284.157036872615	 7895.69314076924 	 7434.014428454133	 1039.912650443356	 -14628.92521944504	 5965.274829808161	 -12073.43400901734	 12305.79312276689	 9203.47950496066 	 -2014.751801441773	 -2979.531942875543	 6185.269256229168	 -4158.63295573005	 -1423.63029765222	 7916.635369270184	 7443.900158684285	 -23811.44419917739	 5992.6700120244  	 -178.7638165455419	 -7832.839835739249	 3278.275149091943	 -5844.956825683021	 8817.549158446642
