	 1173.391123600964	 6550.304331168179	 -4866.563181768111	 -1.458508361305019	 -0.4277640640130005	 -25.82956277687019	 1963.533223822553	 -7577.566582757795	 5996.300271467837	 -2279.629554528255	 -8228.205593809946	 -4701.763917068  	 -3924.685133380019	 -9292.735629676881	 -364.2002135643197	 -12369.09296851202	 -4942.809485520303	 -16134.06733716836	 -2363.011765273196	 -15017.24818957856	 11921.11260506248	 3028.085130064457	 -6120.896196728931	 390.084594241894 	 -8399.725052036394	 -10275.26776279407	 -366.0802282976001	 -6176.650491124902	 -9469.454756814072	 -3708.075499517826	 -3245.137523439259	 -3080.200844539275	 -8531.971068856948	 -11664.39826252378	 -8099.111271542435	 -6710.213620297234	 -8093.978564242589	 -6062.763948015975	 -18389.73286907975	 -16656.07765334032	 -21718.13948727345	 18830.7648941371 	 643.6697327092209	 -999.1165798924467	 -9868.257217180208	 752.1634776372651	 -5600.624486628708	 -8593.037892609684	 -12697.33669716374	 -16168.73043817813	 8136.804861815928
	 1173.391123600964	 6550.304331168179	 -4866.563181768111	 1.827650749814203	 -1.170336071977758	 -24.64000635672523	 1963.533223822553	 -7577.566582757795	 5996.300271467837	 -2279.629554528255	 -8228.205593809946	 -4701.763917068  	 -3924.685133380019	 -9292.735629676881	 -364.2002135643197	 -12369.09296851202	 -4942.809485520303	 -16134.06733716836	 -2363.011765273196	 -15017.24818957856	 11921.11260506248	 3028.085130064457	 -6120.896196728931	 390.084594241894 	 -8399.725052036394	 -10275.26776279407	 -366.0802282976001	 -6176.650491124902	 -9469.454756814072	 -3708.075499517826	 -3245.137523439259	 -3080.200844539275	 -8531.971068856948	 -11664.39826252378	 -8099.111271542435	 -8278.178968888726	 -8093.978564242589	 -6062.763948015975	 -18389.73286907975	 -16656.07765334032	 -21718.13948727345	 18830.7648941371 	 643.6697327092209	 -999.1165798924467	 -9868.257217180208	 752.1634776372651	 -5600.624486628708	 -8593.037892609684	 -12697.33669716374	 -16091.2748253805	 8136.804861815928
	 -2594.346104350149	 7450.725765766036	 -7807.601673580547	 -0.7404072641569952	 -0.492422017157064	 -25.1619721217074	 2382.112932936455	 -7851.421361234097	 5996.300271467837	 -835.8122219759564	 -6805.928253143828	 -6834.627525729636	 -10662.15654528047	 -5765.235809907856	 -10162.78031872393	 -9248.306632979016	 -3214.537695936331	 -23772.77043746633	 -1819.428183382337	 -13724.86287662246	 13810.74000360443	 2516.226971665981	 -6694.190374332647	 -217.7624055315812	 -8148.240121313821	 -12126.62542937289	 -3.364026393421227	 -6176.650491124902	 -9720.927287774326	 -3623.953091085178	 -3245.137523439259	 -3079.925227486483	 -4890.028718705064	 -11606.01645064149	 -7749.995498577506	 -6112.649403198357	 -7989.026115896837	 -6248.636196231108	 -15138.15179508559	 -16202.38408005532	 -21570.28718088521	 18365.34016937432	 836.2628124497739	 -855.866189312505	 -10361.27202407741	 1222.072099947889	 -5275.8516047014 	 -9691.40973740036	 -5445.144948203191	 -14631.36299277979	 11663.47507527608
	 -5026.396506872576	 383.0806753866473	 -3455.083872579899	 2.209382872777991	 3.429711006603458	 -25.05586820412454	 2203.37052555847 	 -7912.961637646546	 6115.507803506172	 -2503.141006082208	 -10009.47644641898	 -4881.530625229117	 -5580.84197285644	 -4179.928686247065	 -5856.601409230756	 -7834.505965252946	 -2373.770810755018	 -21345.94284791448	 -2956.739863501532	 -15878.29195343682	 14338.96956356918	 2481.520325801256	 -7541.240387403026	 309.2577804495966	 -8430.796841383766	 -11463.04399115215	 -357.0915530620207	 -6134.296022179496	 -9409.619614980726	 -3708.075499517826	 -3245.137523439259	 -3574.024428315558	 -8531.971068856948	 -11664.39826252378	 -8099.111271542435	 -6550.836208781886	 -8246.897350201081	 -5889.546110396875	 -15298.37107149609	 -16656.07765334032	 -21718.13948727345	 18830.7648941371 	 643.6697327092209	 -999.1165798924467	 -9868.257217180208	 752.1634776372651	 -5600.624486628708	 -8593.037892609684	 -12697.33669716374	 -18494.96627180744	 13761.29824522264
	 -2594.346104350149	 7450.725765766036	 -9264.831071700459	 -0.8973381764671937	 -0.492422017157064	 -25.1619721217074	 2382.112932936455	 -7851.421361234097	 5996.300271467837	 -835.8122219759564	 -6805.928253143828	 -6834.627525729636	 -10662.15654528047	 -5765.235809907856	 -10162.78031872393	 -9248.306632979016	 -3214.537695936331	 -23772.77043746633	 -1819.428183382337	 -13042.86054673434	 13810.74000360443	 2516.226971665981	 -6694.190374332647	 -217.7624055315812	 -8148.240121313821	 -12126.62542937289	 -3.364026393421227	 -5974.396519980225	 -9730.455139843065	 -3708.075499517826	 -3245.137523439259	 -3079.925227486483	 -4890.028718705064	 -11606.01645064149	 -7884.961091349187	 -5978.233437649976	 -8066.144096969218	 -6175.20003992675	 -16865.60403051182	 -16520.80300899423	 -21570.28718088521	 18365.34016937432	 836.2628124497739	 -855.866189312505	 -10361.27202407741	 483.6421876630741	 -5275.8516047014 	 -9691.40973740036	 -9704.295189369979	 -14631.36299277979	 11663.47507527608
	 -867.9182236950312	 6550.304331168179	 -4866.563181768111	 1.827650749814203	 -1.170336071977758	 -24.64000635672523	 1963.533223822553	 -7577.566582757795	 5894.938507632985	 58.93984924061692	 -8228.205593809946	 -3935.951005037678	 -3924.685133380019	 -9292.735629676881	 -364.2002135643197	 -12369.09296851202	 -4942.809485520303	 -16134.06733716836	 -2424.11175382381	 -15017.24818957856	 14168.4518530602 	 3303.171526934039	 -6061.567380089564	 390.084594241894 	 -8399.725052036394	 -10275.26776279407	 -366.0802282976001	 -6176.650491124902	 -9469.454756814072	 -3756.934398164993	 -3490.443880653364	 -3574.024428315558	 -8531.971068856948	 -11664.39826252378	 -8099.111271542435	 -6710.213620297234	 -8093.978564242589	 -6062.763948015975	 -18389.73286907975	 -16656.07765334032	 -21718.13948727345	 18830.7648941371 	 643.6697327092209	 -999.1165798924467	 -9868.257217180208	 752.1634776372651	 -5600.624486628708	 -8593.037892609684	 -12697.33669716374	 -16168.73043817813	 8136.804861815928
	 -5026.396506872576	 383.0806753866473	 -3455.083872579899	 2.209382872777991	 3.429711006603458	 -27.4419219379867	 2203.37052555847 	 -7044.436891176112	 5042.754744481529	 -2279.629554528255	 -8228.205593809946	 -2698.447290150702	 -2345.524791733062	 -5961.322971418542	 -364.2002135643197	 -8754.333673083911	 -4942.809485520303	 -16134.06733716836	 -2363.011765273196	 -15017.24818957856	 10017.14923129377	 1807.914297542077	 -7541.240387403026	 390.084594241894 	 -8399.725052036394	 -10275.26776279407	 -366.0802282976001	 -6005.556487001993	 -9469.454756814072	 -3708.075499517826	 -3245.137523439259	 -3574.024428315558	 -8531.971068856948	 -11664.39826252378	 -8099.111271542435	 -6550.836208781886	 -8246.897350201081	 -5889.546110396875	 -17712.89934788462	 -16656.07765334032	 -21718.13948727345	 18830.7648941371 	 643.6697327092209	 -999.1165798924467	 -9868.257217180208	 752.1634776372651	 -5600.624486628708	 -8593.037892609684	 -10370.32821803858	 -16168.73043817813	 13761.29824522264
	 -1857.860274824042	 4744.922491034816	 -7751.639632665803	 -0.8948196422077082	 0.6912589742643855	 -21.58989305660883	 2293.295763467209	 -7642.48829158917	 6053.604073480255	 -921.5696378865633	 -6262.093533025739	 -7004.030939159541	 -10388.88630562589	 -6480.336957433142	 -10642.90532835673	 -12724.99664060336	 -4756.107173626336	 -21408.76224409607	 -1743.414819715662	 -13167.96443185704	 15006.34412175952	 2494.1438150861  	 -6830.727667563538	 -401.5656367922719	 -6879.979181686244	 -12792.60973530496	 31.95266926825624	 -7250.464865153836	 -8555.901107703769	 -3550.527100242974	 -1984.859522478467	 -855.0873694181048	 -9987.2280194493 	 -11608.56671198547	 -7491.294822126274	 -5983.87654478117	 -8164.609584066304	 -5936.417929884631	 -16748.29612102939	 -17414.45166656519	 -21700.11252617336	 19470.31860473303	 692.9367236509047	 -1003.513462978919	 -10194.88708093876	 -745.7150027207636	 -5784.193973953355	 -9690.454819443248	 -9523.621742208494	 -13536.25376427735	 11502.55968897413
	 -2594.346104350149	 7450.725765766036	 -7807.601673580547	 -0.7404072641569952	 0.02497903037636195	 -29.83568710142472	 2495.804982976675	 -7521.549108045195	 5716.857235841964	 -835.8122219759564	 -6805.928253143828	 -6834.627525729636	 -10662.15654528047	 -5765.235809907856	 -10162.78031872393	 -9248.306632979016	 -3528.007282124057	 -22447.9053371744	 -1906.366144181949	 -13724.86287662246	 13810.74000360443	 2516.226971665981	 -6694.190374332647	 -217.7624055315812	 -8148.240121313821	 -12126.62542937289	 -3.364026393421227	 -6176.650491124902	 -9730.455139843065	 -3708.075499517826	 -3245.137523439259	 -3079.925227486483	 -4890.028718705064	 -11606.01645064149	 -9306.828673532513	 -6112.649403198357	 -7989.026115896837	 -5889.694924280736	 -15138.15179508559	 -16520.80300899423	 -21570.28718088521	 18365.34016937432	 836.2628124497739	 -855.866189312505	 -10361.27202407741	 483.6421876630741	 -5275.8516047014 	 -9691.40973740036	 -9704.295189369979	 -14631.36299277979	 11663.47507527608
	 2433.040831795184	 651.3848464306132	 -957.3073069786728	 5.089159095112375	 -1.470339359750513	 -28.25666421818863	 1814.348162016584	 -7642.117287964336	 6095.795311820898	 -3671.244176690925	 -10902.00607699072	 -3071.6365953628 	 -10330.2329505081	 -5074.363435195257	 -15052.84435153325	 -8153.723329711649	 -1373.419937353387	 -22566.94393058791	 -3311.97435317106	 -16103.27703050342	 12261.15994606187	 2999.117672456831	 -6331.657328515241	 -109.5037380719456	 -8609.623729599678	 -8730.055790072642	 174.9238209767059	 -6176.650491124902	 -9251.614128813459	 -3536.331682544889	 -3245.137523439259	 -3492.594416357329	 -7575.251010419341	 -11713.12589432514	 -8088.400335846299	 -6268.220578338019	 -7824.432125165872	 -5710.449792998158	 -18342.86489588702	 -15315.133128661 	 -21981.96278617434	 18211.66396155333	 1043.121915466566	 -1135.640396016136	 -9700.655868002475	 -629.4238937301648	 -5682.570733906819	 -8593.037892609684	 -16124.28927429551	 -17181.75531107392	 7357.494878367433
